DIV,WD,County,Station Name,Data Source,DWR Abbrev,USGS Station ID,Station Status,Station Type,Date Time,Variable,Stage,Amount,Units,Flag,More Information,Location,UTM x,UTM y,Location Accuracy
5,36,SUMMIT,HOOSIER PASS TUNNEL AT INLET (NORTH PORTAL),City of Colorado Springs  (Station cooperator),HSPCOMCO,,Active,Diversion,04/10/2019 03:00:00 PM,DISCHRG1,-0.1,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HSPCOMCO&MTYPE=DISCHRG1,"(39.380874, -106.070748)",407780.7,4359589.5,User supplied
5,36,SUMMIT,HOOSIER PASS TUNNEL AT INLET (NORTH PORTAL),City of Colorado Springs  (Station cooperator),HSPCOMCO,,Active,Diversion,04/10/2019 03:00:00 PM,DISCHRG2,-0.1,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HSPCOMCO&MTYPE=DISCHRG2,"(39.380874, -106.070748)",407780.7,4359589.5,User supplied
5,36,SUMMIT,HOOSIER PASS TUNNEL AT INLET (NORTH PORTAL),City of Colorado Springs  (Station cooperator),HSPCOMCO,,Active,Diversion,04/10/2019 03:00:00 PM,DISCHRG3,-0.1,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HSPCOMCO&MTYPE=DISCHRG3,"(39.380874, -106.070748)",407780.7,4359589.5,User supplied
5,36,SUMMIT,HOOSIER PASS TUNNEL AT INLET (NORTH PORTAL),City of Colorado Springs  (Station cooperator),HSPCOMCO,,Active,Diversion,04/10/2019 03:00:00 PM,DISCHRG4,-0.1,-999,CFS,B,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HSPCOMCO&MTYPE=DISCHRG4,"(39.380874, -106.070748)",407780.7,4359589.5,User supplied
5,36,SUMMIT,"KEYSTONE GULCH NEAR DILLON, CO.",U.S. Geological Survey (Data Provider),KEYGUDCO,09047700,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,3.43,CFS,,http://waterdata.usgs.gov/nwis/uv?09047700,"(39.594431, -105.972516)",416496.5,4383196.3,User supplied
5,36,SUMMIT,"MCCULLOUGH-SP-DIVERSION NEAR HOOSIER PASS, CO.",U.S. Geological Survey (Data Provider),MCCDIVCO,09044800,Active,Diversion,07/22/2018 09:45:00 PM,DISCHRG,,0,CFS,,http://waterdata.usgs.gov/nwis/uv?09044800,"(39.380822, -106.07113)",407747.1,4359585.3,User supplied
5,36,SUMMIT,"MONTE CRISTO DIVERSION NEAR HOOSIER PASS, CO.",U.S. Geological Survey (Data Provider),MONTDOCO,09041900,Active,Diversion,10/31/2018 08:00:00 AM,DISCHRG,,0,CFS,,http://waterdata.usgs.gov/nwis/uv?09041900,"(39.380822, -106.071408)",407723.2,4359585.6,User supplied
5,36,SUMMIT,SNAKE RIVER AT KEYSTONE SKI AREA,Co. Division of Water Resources,SNAKEYCO,,Active,Stream,04/05/2019 04:45:00 PM,DISCHRG,1.46,11.5,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SNAKEYCO&MTYPE=DISCHRG,"(39.606735, -105.951703)",418299,4384542,
5,36,SUMMIT,"SNAKE RIVER NEAR MONTEZUMA, CO.",U.S. Geological Survey (Data Provider),SNAMONCO,09047500,Active,Stream,11/05/2018 09:15:00 AM,DISCHRG,,21.9,CFS,,http://waterdata.usgs.gov/nwis/uv?09047500,"(39.605361, -105.943131)",419032.4,4384382.4,User supplied
5,36,SUMMIT,"STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO",U.S. Geological Survey (Data Provider),STRABLCO,09051050,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,6.18,CFS,,http://waterdata.usgs.gov/nwis/uv?09051050,"(39.639709, -106.040296)",410734.7,4388286.7,User supplied
5,36,SUMMIT,TENMILE CREEK BELOW NORTH TENMILE CREEK AT FRISCO,U.S. Geological Survey (Data Provider),TENFRICO,09050100,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,48.8,CFS,,http://waterdata.usgs.gov/nwis/uv?09050100,"(39.575264, -106.110577)",404615.6,4381206.3,User supplied
5,36,SUMMIT,"TENMILE CREEK BELOW WEST TENMILE CREEK, CO",Co. Division of Water Resources,TCBWTCCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,1.56,22.3,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=TCBWTCCO&MTYPE=DISCHRG,"(39.51009, -106.141928)",401832.3,4374006.5,
5,36,SUMMIT,UPPER BLUE RESERVOIR NEAR BRECKENRIDGE,City of Colorado Springs  (Station cooperator),BLURESCO,,Active,Reservoir,11/09/2018 10:00:00 AM,STORAGE,2,4.9,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BLURESCO&MTYPE=STORAGE,"(39.385981, -106.100876)",405192.8,4360187.5,User supplied
5,36,SUMMIT,VIDLER TUNNEL NEAR ARGENTINE PASS,Co. Division of Water Resources,VIDTUNCO,09047300,Winter Operations,Diversion,09/26/2018 10:15:00 AM,DISCHRG,-0.07,0,CFS,wtr op,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=VIDTUNCO&MTYPE=DISCHRG,"(39.624431, -105.790008)",432196.7,4386372.2,User supplied
5,37,EAGLE,BEAVER CREEK AT AVON,U.S. Geological Survey (Data Provider),BEAVONCO,09067000,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,7.31,CFS,,http://waterdata.usgs.gov/nwis/uv?09067000,"(39.629702, -106.522811)",369311,4387767,User supplied
5,37,EAGLE,"BOOTH CREEK NEAR MINTURN, CO.",U.S. Geological Survey (Data Provider),BOOMINCO,09066200,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,1.77,CFS,,http://waterdata.usgs.gov/nwis/uv?09066200,"(39.648319, -106.323083)",386482.8,4389561.6,User supplied
5,37,EAGLE,CROSS CREEK NEAR MINTURN,U.S. Geological Survey (Data Provider),CROMINCO,09065100,Active,Stream,11/06/2018 09:15:00 AM,DISCHRG,,11.9,CFS,,http://waterdata.usgs.gov/nwis/uv?09065100,"(39.568292, -106.412431)",378677.1,4380796.3,User supplied
5,37,EAGLE,"EAGLE RIVER AT RED CLIFF, CO.",U.S. Geological Survey (Data Provider),EAGREDCO,09063000,Active,Stream,11/07/2018 07:45:00 AM,DISCHRG,,121,CFS,,http://waterdata.usgs.gov/nwis/uv?09063000,"(39.508319, -106.366695)",382504.7,4374079.3,User supplied
5,37,EAGLE,EAGLE RIVER BELOW GYPSUM,U.S. Geological Survey (Data Provider),EAGGYPCO,09070000,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,375,CFS,,http://waterdata.usgs.gov/nwis/uv?09070000,"(39.64943, -106.953655)",332380.8,4390672.4,User supplied
5,37,EAGLE,"EAGLE RIVER BELOW MILK CREEK NEAR WOLCOTT, CO",U.S. Geological Survey (Data Provider),EAGMILCO,394220106431500,Active,Stream,11/05/2018 12:15:00 AM,DISCHRG,,126,CFS,,http://waterdata.usgs.gov/nwis/uv?394220106431500,"(39.705, -106.725833)",352047.2,4396439.6,GPS
5,37,EAGLE,"EAGLE RIVER NEAR MINTURN, CO",U.S. Geological Survey (Data Provider),EAGMINCO,09064600,Active,Stream,11/07/2018 06:15:00 AM,DISCHRG,,65.5,CFS,,http://waterdata.usgs.gov/nwis/uv?09064600,"(39.553875, -106.402529)",379502.7,4379182.8,User supplied
5,37,EAGLE,"EAST FORK EAGLE RIVER NEAR CLIMAX, CO",U.S. Geological Survey (Data Provider),EAGCLICO,09061600,Active,Stream,11/15/2018 07:30:00 AM,DISCHRG,,1.04,CFS,,http://waterdata.usgs.gov/nwis/uv?09061600,"(39.410265, -106.249747)",392408.2,4363050.7,GPS
5,37,EAGLE,"GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO  ",U.S. Geological Survey (Data Provider),GORREDCO,09066325,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,62.2,CFS,,http://waterdata.usgs.gov/nwis/uv?09066325,"(39.641097, -106.394752)",380321.2,4388853.1,User supplied
5,37,EAGLE,"GORE CREEK AT MOUTH, NEAR MINTURN, CO.",U.S. Geological Survey (Data Provider),GORCRECO,09066510,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,82.6,CFS,,http://waterdata.usgs.gov/nwis/uv?09066510,"(39.60943, -106.447808)",375711.8,4385410.5,User supplied
5,37,EAGLE,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",U.S. Geological Survey (Data Provider),GORUPPCO,09065500,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,15.6,CFS,,http://waterdata.usgs.gov/nwis/uv?09065500,"(39.625819, -106.278082)",390308.4,4387008.4,User supplied
5,37,EAGLE,"HOMESTAKE CREEK AT GOLD PARK, CO.",U.S. Geological Survey (Data Provider),HOMGOLCO,09064000,Active,Stream,11/06/2018 08:45:00 AM,DISCHRG,,17.4,CFS,,http://waterdata.usgs.gov/nwis/uv?09064000,"(39.405543, -106.433362)",376591.7,4362761.7,User supplied
5,37,EAGLE,HOMESTAKE RESERVOIR,City of Colorado Springs  (Station cooperator),HOMRESCO,,Active,Reservoir,04/10/2019 03:00:00 PM,STORAGE,112.35,15189,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HOMRESCO&MTYPE=STORAGE,"(39.36898, -106.462977)",373976.8,4358744.5,User supplied
5,37,EAGLE,HOMESTAKE RESERVOIR (OUTFLOW),City of Colorado Springs  (Station cooperator),HOMOUTCO,,Active,Stream,04/10/2019 03:00:00 PM,DISCHRG,0.22,2.81,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HOMOUTCO&MTYPE=DISCHRG,"(39.366647, -106.458926)",374320.9,4358480.1,User supplied
5,37,EAGLE,HOMESTAKE RESERVOIR (OUTFLOW),City of Colorado Springs  (Station cooperator),HOMOUTCO,,Active,Stream,04/10/2019 03:00:00 PM,DISCHRG2,0.36,2.87,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=HOMOUTCO&MTYPE=DISCHRG2,"(39.366647, -106.458926)",374320.9,4358480.1,User supplied
5,37,EAGLE,LAKE CREEK NEAR EDWARDS,U.S. Geological Survey (Data Provider),LAKNEDCO,09067200,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,20.9,CFS,,http://waterdata.usgs.gov/nwis/uv?09067200,"(39.647486, -106.6092)",361932,4389870.1,User supplied
5,37,EAGLE,"RED SANDSTONE CREEK NEAR MINTURN, CO.",U.S. Geological Survey (Data Provider),REDSANCO,09066400,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://waterdata.usgs.gov/nwis/uv?09066400,"(39.682764, -106.401418)",379821.4,4393486.6,User supplied
5,37,EAGLE,"TURKEY CREEK NEAR RED CLIFF, CO.",U.S. Geological Survey (Data Provider),TURREDCO,09063400,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://waterdata.usgs.gov/nwis/uv?09063400,"(39.522603, -106.33655)",385120,4375626,User supplied
5,38,EAGLE,ROARING FORK RIVER NEAR EMMA,U.S. Geological Survey (Data Provider),ROAEMMCO,09081000,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,466,CFS,,http://waterdata.usgs.gov/nwis/uv?09081000,"(39.373317, -107.083937)",320492.5,4360276.6,User supplied
5,38,GARFIELD,CRYSTAL RIVER AT DOW FISH HATCHERY AB CARBONDALE,Co. Division of Water Resources,CRYDOWCO,,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,4.85,321,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CRYDOWCO&MTYPE=DISCHRG,"(39.377344, -107.204665)",310104.2,4360969.6,
5,38,GARFIELD,"CRYSTAL RIVER BELOW CARBONDALE, CO.             ",U.S. Geological Survey (Data Provider),CRYCARCO,09083800,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://waterdata.usgs.gov/nwis/uv?09083800,"(39.408039, -107.23033)",307976.4,4364432,User supplied
5,38,GARFIELD,"PORTER THREE MILE DITCH AT THREE MILE PASS, CO",Co. Division of Water Resources,PTMDTPCO,,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:15:00 PM,DISCHRG,-0.16,0,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PTMDTPCO&MTYPE=DISCHRG,"(39.490548, -107.394485)",294085.5,4373952,
5,38,GARFIELD,ROARING FORK RIVER AT GLENWOOD SPRINGS,U.S. Geological Survey (Data Provider),ROAGLECO,09085000,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,940,CFS,,http://waterdata.usgs.gov/nwis/uv?09085000,"(39.543593, -107.329498)",299826.6,4379694,User supplied
5,38,MESA,"THOMPSON CREEK FEEDER DITCH NEAR HAYSTACK, CO",Co. Division of Water Resources,THOMUPCO,,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,06/22/2018 10:15:00 AM,DISCHRG,0.19,1.16,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=THOMUPCO&MTYPE=DISCHRG,"(39.303863, -107.438968)",289700,4353333,User supplied
5,38,PITKIN,"CASTLE CREEK AT ASPEN, CO",U.S. Geological Survey (Data Provider),CASCRECO,09075400,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://waterdata.usgs.gov/nwis/uv?09075400,"(39.193833, -106.833667)",341648.1,4339888.3,
5,38,PITKIN,CHAPMAN GULCH NEAR NAST,Bureau of Reclamation  (Station cooperator),CHAGULCO,09077945,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,1.56,1.66,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CHAGULCO&MTYPE=DISCHRG,"(39.264481, -106.632277)",359183.2,4347396,User supplied
5,38,PITKIN,CRYSTAL RIVER ABOVE AVALANCHE CREEK NEAR REDSTONE,U.S. Geological Survey (Data Provider),CRYAVACO,09081600,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,,261,CFS,,http://waterdata.usgs.gov/nwis/uv?09081600,"(39.232639, -107.2275)",307740.2,4344957.6,User supplied
5,38,PITKIN,CRYSTAL RIVER ABOVE THOMAS CREEK,Roaring Fork Conservancy,CRYTHOCO,,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://www.roaringfork.org/,"(39.349465, -107.208175)",309726,4357883,GPS
5,38,PITKIN,CRYSTAL RIVER BELOW NETTLE CREEK,Roaring Fork Conservancy,CRYNETCO,,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://www.roaringfork.org/,"(39.298436, -107.214292)",309060,4352232,GPS
5,38,PITKIN,FRYINGPAN RIVER AT MEREDITH,Co. Division of Water Resources,FRYMERCO,09080100,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,1.67,20.4,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FRYMERCO&MTYPE=DISCHRG,"(39.362484, -106.732536)",350740.6,4358434.5,
5,38,PITKIN,FRYINGPAN RIVER NEAR IVANHOE LAKE,Bureau of Reclamation  (Station cooperator),FRYIVLCO,09077200,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,0.95,6.72,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FRYIVLCO&MTYPE=DISCHRG,"(39.244812, -106.530754)",367904.9,4345060,User supplied
5,38,PITKIN,FRYINGPAN RIVER NEAR RUEDI,U.S. Geological Survey (Data Provider),FRYRUDCO,09080400,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,107,CFS,,http://waterdata.usgs.gov/nwis/uv?09080400,"(39.365541, -106.825595)",342729.8,4358931.7,User supplied
5,38,PITKIN,FRYINGPAN RIVER NEAR THOMASVILLE,Co. Division of Water Resources,FRYTHOCO,09078600,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,2.31,106,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FRYTHOCO&MTYPE=DISCHRG,"(39.345262, -106.673818)",355765.1,4356427,
5,38,PITKIN,HUNTER CREEK AT ASPEN,U.S. Geological Survey (Data Provider),HUNATACO,09074500,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,18,CFS,,http://waterdata.usgs.gov/nwis/uv?09074500,"(39.196889, -106.818917)",342928.8,4340201.8,
5,38,PITKIN,HUNTER CREEK NEAR ASPEN,U.S. Geological Survey (Data Provider),HUNTASCO,09074000,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://waterdata.usgs.gov/nwis/uv?09074000,"(39.20582, -106.797538)",344794.8,4341156.2,User supplied
5,38,PITKIN,IVANHOE CREEK NEAR NAST,Bureau of Reclamation  (Station cooperator),IVCRNACO,09077610,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,0.79,2.11,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=IVCRNACO&MTYPE=DISCHRG,"(39.286932, -106.559198)",365529.9,4349777.2,User supplied
5,38,PITKIN,LINCOLN CREEK BELOW GRIZZLY RESERVOIR NEAR ASPEN,U.S. Geological Survey (Data Provider),LINGRRCO,09073005,Active,Stream,04/06/2019 09:15:00 PM,DISCHRG,,0.18,CFS,,http://waterdata.usgs.gov/nwis/uv?09073005,"(39.080236, -106.616583)",360171.6,4326924.2,User supplied
5,38,PITKIN,NORTH FORK FRYINGPAN RIVER NEAR NORRIE,Co. Division of Water Resources,FRYNFNCO,09078500,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,3.16,48.6,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FRYNFNCO&MTYPE=DISCHRG,"(39.342766, -106.665871)",356443.8,4356138,
5,38,PITKIN,ROARING FORK RIVER ABOVE DIFFICULT CREEK NEAR ASPEN,U.S. Geological Survey (Data Provider),ROADIFCO,09073300,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,,24.5,CFS,,http://waterdata.usgs.gov/nwis/uv?09073300,"(39.1411, -106.774204)",346669.1,4333933.6,User supplied
5,38,PITKIN,ROARING FORK RIVER ABOVE LOST MAN CREEK NEAR ASPEN,U.S. Geological Survey (Data Provider),ROALMCCO,09072550,Active,Stream,11/01/2018 09:15:00 AM,DISCHRG,,0.01,CFS,,http://waterdata.usgs.gov/nwis/uv?09072550,"(39.119361, -106.623917)",359614.8,4331277.7,User supplied
5,38,PITKIN,ROARING FORK RIVER ABOVE MILL STREET AT ASPEN,Roaring Fork Conservancy,ROAMILCO,,Active,Stream,09/30/1999 12:00:00 AM,DISCHRG,,,,,http://www.roaringfork.org/,"(39.193184, -106.817163)",343073,4339787,GPS
5,38,PITKIN,ROARING FORK RIVER NEAR ASPEN,U.S. Geological Survey (Data Provider),ROAASPCO,09073400,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,45.1,CFS,,http://waterdata.usgs.gov/nwis/uv?09073400,"(39.179988, -106.801983)",344353.9,4338296.9,User supplied
5,38,PITKIN,ROCKY FORK CREEK NEAR MEREDITH,Bureau of Reclamation  (Station cooperator),RFCMERCO,09080300,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,0.55,6.67,CFS,Ice,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=RFCMERCO&MTYPE=DISCHRG,"(39.361538, -106.820567)",343155.4,4358477.5,User supplied
5,38,PITKIN,RUEDI RESERVOIR NEAR BASALT,Bureau of Reclamation  (Station cooperator),RUERESCO,,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,7710.83,56376,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=RUERESCO&MTYPE=STORAGE,"(39.363693, -106.818708)",343320.1,4358714.5,User supplied
5,38,PITKIN,SNOWMASS CREEK,Co. Division of Water Resources,SNOCRECO,09077000,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,0.95,13.7,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=SNOCRECO&MTYPE=DISCHRG,"(39.20893, -106.98046)",329007.8,4341830,User supplied
5,38,PITKIN,SOUTH FORK FRYINGPAN RIVER AT UPPER  STATION NEAR NORRIE,Bureau of Reclamation  (Station cooperator),FRYSFUCO,09077800,Active,Stream,04/10/2019 02:45:00 PM,DISCHRG,1.75,2.97,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=FRYSFUCO&MTYPE=DISCHRG,"(39.238854, -106.590783)",362713.2,4344488.5,User supplied
5,39,GARFIELD,EAST RIFLE CREEK ABOVE RIFLE GAP RESERVOIR,Bureau of Reclamation  (Station cooperator),ERIRGRCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,0.76,10.4,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ERIRGRCO&MTYPE=DISCHRG,"(39.634774, -107.732604)",265491.5,4390790,User supplied
5,39,GARFIELD,"GRASS VALLEY CANAL NEAR RIFLE FALLS, CO",Co. Division of Water Resources,GRSVALCO,,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,0.88,22.8,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=GRSVALCO&MTYPE=DISCHRG,"(39.675752, -107.698383)",268566.2,4395250,User supplied
5,39,GARFIELD,RIFLE CREEK BELOW RIFLE GAP RESERVOIR,Bureau of Reclamation  (Station cooperator),RIFRGRCO,,Active,Stream,04/10/2019 03:00:00 PM,DISCHRG,0.4,3.95,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=RIFRGRCO&MTYPE=DISCHRG,"(39.626291, -107.75989)",263121.2,4389920,User supplied
5,39,GARFIELD,"RIFLE GAP RESERVOIR NEAR RIFLE, CO",Bureau of Reclamation  (Station cooperator),RIFRESCO,09091900,Active,Reservoir,04/10/2019 03:00:00 PM,STORAGE,5941,7777,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=RIFRESCO&MTYPE=STORAGE,"(39.62653, -107.757803)",263301.1,4389941,User supplied
5,39,GARFIELD,WEST RIFLE CREEK ABOVE RIFLE GAP RESERVOIR,Bureau of Reclamation  (Station cooperator),WESRIFCO,,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,0.52,3.56,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WESRIFCO&MTYPE=DISCHRG,"(39.64377, -107.778297)",261601.3,4391909,User supplied
5,45,GARFIELD,COLORADO RIVER BELOW GLENWOOD SPRINGS,U.S. Geological Survey (Data Provider),COLGLECO,09085100,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,2690,CFS,,http://waterdata.usgs.gov/nwis/uv?09085100,"(39.554982, -107.337554)",299167.2,4380976.1,User supplied
5,45,GARFIELD,MULTA-TRINA DITCH NEAR SILT CO,Co. Division of Water Resources,MULTRICO,,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,0.42,5.24,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=MULTRICO&MTYPE=DISCHRG,"(39.459434, -107.625413)",274123.7,4371051.5,
5,45,GARFIELD,"PORTER THREE MILE DITCH AT GARFIELD PASS, CO",Co. Division of Water Resources,PTMDGPCO,,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:15:00 PM,DISCHRG,0.19,0.75,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=PTMDGPCO&MTYPE=DISCHRG,"(39.484673, -107.418012)",292045.3,4373354.5,
5,45,MESA,ALSBURY RESERVOIR,Co. Division of Water Resources,ALSRESCO,,Active,Reservoir,04/10/2019 02:15:00 PM,STORAGE,9045.45,37,AF,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ALSRESCO&MTYPE=STORAGE,"(39.332774, -107.483256)",285968.7,4356646.5,
5,45,MESA,ALSBURY RESERVOIR (OUTFLOW),Co. Division of Water Resources,ALSOUTCO,,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,0.97,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=ALSOUTCO&MTYPE=DISCHRG,"(39.333127, -107.481899)",286087.3,4356681.5,
5,45,MESA,"CLEAR FORK FEEDER DITCH NEAR CLEAR FORK, CO",Co. Division of Water Resources,CLFOFDCO,,"No gage height recorded, gage is closed for winter, seasonal site",Diversion,04/10/2019 02:15:00 PM,DISCHRG,-0.01,0.14,CFS,Ssn,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=CLFOFDCO&MTYPE=DISCHRG,"(39.262199, -107.428938)",290439.8,4348685.8,User supplied
5,45,MESA,WEST DIVIDE CREEK NEAR RAVEN,Co. Division of Water Resources,WSDRAVCO,09089500,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,2,25.8,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=WSDRAVCO&MTYPE=DISCHRG,"(39.331115, -107.580188)",277607.9,4356695.5,
5,50,GRAND,MUDDY CREEK ABOVE ANTELOPE CREEK NEAR KREMMLING,U.S. Geological Survey (Data Provider),MUDAACCO,09041090,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,45.7,CFS,,http://waterdata.usgs.gov/nwis/uv?09041090,"(40.202484, -106.422534)",378930.2,4451201.6,User supplied
5,50,GRAND,MUDDY CREEK BELOW WOLFORD MOUNTAIN RESERVOIR NEAR KREMMLING,U.S. Geological Survey (Data Provider),MUDKRECO,09041400,Active,Stream,04/10/2019 02:30:00 PM,DISCHRG,,93.6,CFS,,http://waterdata.usgs.gov/nwis/uv?09041400,"(40.108596, -106.413921)",379497.4,4440768.4,User supplied
5,50,GRAND,WOLFORD MOUNTAIN RESERVOIR,U.S. Geological Survey (Data Provider),WOLRESCO,09041395,Active,Reservoir,04/10/2019 02:30:00 PM,STORAGE,,33390,CFS,,http://waterdata.usgs.gov/nwis/uv?09041395,"(40.112763, -106.415032)",379410.1,4441232.4,User supplied
5,51,,WINDY GAP BYPASS FLUME,Northern Colorado Water Conservancy District (Data Provider),WGPBPFCO,WS1931,Active,Stream,04/10/2019 02:00:00 PM,DISCHRG,2.31,145,CFS,,http://www.northernwater.org/WaterProjects/WaterData.aspxWestSlopeWaterData.aspx,,,,
5,51,GRAND,BIG LAKE DITCH NEAR WILLIAMS FORK RESERVOIR,Denver Water Board (Station cooperator),BIGLKDCO,,Active,Diversion,04/10/2019 02:15:00 PM,DISCHRG,-0.06,0,CFS,,http://www.dwr.state.co.us/SurfaceWater/data/detail_graph.aspx?ID=BIGLKDCO&MTYPE=DISCHRG,"(39.972277, -106.161152)",400843.6,4425325,
5,51,GRAND,"CABIN CREEK NEAR FRASER, CO.",U.S. Geological Survey (Data Provider),CABFRACO,09032100,Active,Stream,04/10/2019 02:15:00 PM,DISCHRG,,1.58,CFS,,http://waterdata.usgs.gov/nwis/uv?09032100,"(39.98582, -105.745006)",436393,4426449.1,User supplied
5,51,GRAND,"COLORADO R BELOW BAKER GULCH, NR GRAND LAKE, CO.",U.S. Geological Survey (Data Provider),COLBAKCO,09010500,Active,Stream,12/13/2018 01:45:00 PM,DISCHRG,,37.5,CFS,,http://waterdata.usgs.gov/nwis/uv?09010500,"(40.325818, -105.856679)",427222.4,4464272.9,User supplied
